'attribute_id','attribute_name','openml_dataset_id','dataset_name','distinct_values_cnt','distinct_values_pct','missing_values_pct','val_size_min','val_size_max','val_size_avg','val_size_std','val_pct_min','val_pct_max','val_pct_median','val_pct_std'
4418,'attr110',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.07,97.93,50,67.7833
4420,'attr112',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.38,98.62,50,68.7591
4421,'attr113',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.26,98.74,50,68.9288
4422,'attr114',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.35,99.65,50,70.2157
4423,'attr115',1036,'sylva_agnostic',1,6.94686e-05,0,1,1,1,0,100,100,100,0
4424,'attr116',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.66,99.34,50,69.7773
4425,'attr117',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,8.15,91.85,50,59.1848
4426,'attr118',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.79,99.21,50,69.5935
4427,'attr119',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,10.32,89.68,50,56.116
4428,'attr120',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
4429,'attr121',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
4430,'attr122',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,3.84,96.16,50,65.2801
4431,'attr123',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,4.56,95.44,50,64.2619
4432,'attr124',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.15,99.85,50,70.4985
4433,'attr125',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.54,98.46,50,68.5328
4434,'attr126',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.19,99.81,50,70.442
4435,'attr127',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,43.67,56.33,50,8.95197
4436,'attr128',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.37,99.63,50,70.1874
4437,'attr129',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.6,94.4,50,62.7911
4438,'attr130',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.41,99.59,50,70.1309
4439,'attr131',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.1,97.9,50,67.7408
4440,'attr132',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,6.33,93.67,50,61.7587
4441,'attr133',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.85,99.15,50,69.5086
4442,'attr134',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.3,99.7,50,70.2864
4443,'attr135',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.21,99.79,50,70.4137
4444,'attr136',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,10.07,89.93,50,56.4695
4445,'attr137',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.49,99.51,50,70.0177
4446,'attr138',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.43,99.57,50,70.1026
4447,'attr139',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
4448,'attr140',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.92,97.08,50,66.5812
4449,'attr141',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,45.11,54.89,50,6.9155
4451,'attr143',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.08,94.92,50,63.5265
4452,'attr144',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,20.11,79.89,50,42.2708
4453,'attr145',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.13,99.87,50,70.5268
4455,'attr147',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.16,98.84,50,69.0702
4457,'attr149',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,4.92,95.08,50,63.7528
4458,'attr150',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,43.63,56.37,50,9.00854
4462,'attr154',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.1,99.9,50,70.5693
4463,'attr155',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,3.67,96.33,50,65.5205
4464,'attr156',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.15,99.85,50,70.4985
4465,'attr157',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.09,99.91,50,70.5834
4466,'attr158',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,8.82,91.18,50,58.2373
4467,'attr159',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,7.5,92.5,50,60.1041
4468,'attr160',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.5,99.5,50,70.0036
4470,'attr162',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
4474,'attr166',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.19,99.81,50,70.442
4476,'attr168',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.35,99.65,50,70.2157
4477,'attr169',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,4.89,95.11,50,63.7952
4478,'attr170',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.39,99.61,50,70.1591
4479,'attr171',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.7,99.3,50,69.7207
4480,'attr172',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.24,99.76,50,70.3713
4481,'attr173',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,8.97,91.03,50,58.0252
4482,'attr174',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.12,99.88,50,70.541
4483,'attr175',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.2,99.8,50,70.4278
4486,'attr178',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.51,97.49,50,67.161
4488,'attr180',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.47,99.53,50,70.046
4489,'attr181',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.61,99.39,50,69.848
4490,'attr182',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
4491,'attr183',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.17,97.83,50,67.6418
4492,'attr184',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,8.85,91.15,50,58.1949
4493,'attr185',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
4494,'attr186',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.1,98.9,50,69.155
4495,'attr187',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.28,99.72,50,70.3147
4496,'attr188',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.4,99.6,50,70.145
4497,'attr189',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
4498,'attr190',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.14,99.86,50,70.5127
4499,'attr191',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
4500,'attr192',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
4501,'attr193',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.57,94.43,50,62.8335
4503,'attr195',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,45.19,54.81,50,6.80237
4504,'attr196',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.16,99.84,50,70.4844
4505,'attr197',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.34,99.66,50,70.2299
4506,'attr198',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.27,94.73,50,63.2578
4507,'attr199',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.11,94.89,50,63.484
4508,'attr200',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.93,94.07,50,62.3244
4510,'attr202',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.34,97.66,50,67.4014
4512,'attr204',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.08,99.92,50,70.5975
4513,'attr205',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.52,98.48,50,68.5611
4514,'attr206',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,4.38,95.62,50,64.5164
4515,'attr207',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.36,94.64,50,63.1305
4516,'attr208',1036,'sylva_agnostic',1,6.94686e-05,0,1,1,1,0,100,100,100,0
4517,'attr209',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.87,99.13,50,69.4803
4518,'attr210',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
4519,'attr211',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.3,98.7,50,68.8722
4520,'attr212',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,1.17,98.83,50,69.0561
4521,'attr213',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,2.29,97.71,50,67.4721
4522,'attr214',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,5.33,94.67,50,63.1729
4523,'attr215',1036,'sylva_agnostic',2,0.000138937,0,1,1,1,0,3.69,96.31,50,65.4922
4524,'label',1036,'sylva_agnostic',2,0.000138937,0,1,2,1.5,0.707107,6.15,93.85,50,62.0133
4526,'workclass',1037,'ada_prior',7,0.00153441,0,7,16,10.7143,2.87021,0.02,72.62,4.89,25.8688
4528,'education',1037,'ada_prior',16,0.00350723,0,3,12,7.4375,2.65754,0.09,32.22,2.08,9.34719
4530,'maritalStatus',1037,'ada_prior',7,0.00153441,0,7,21,13.2857,5.49892,0.02,48.47,3.2,18.6843
4531,'occupation',1037,'ada_prior',14,0.00306883,0,5,17,13.5714,3.05625,0.04,14.27,6.05,5.11315
4532,'relationship',1037,'ada_prior',6,0.00131521,0,4,14,9.33333,3.7238,3.27,43.03,12.525,14.9385
4533,'race',1037,'ada_prior',5,0.00109601,0,5,18,10.2,7.12039,0.81,84.72,3.42,36.3775
4534,'sex',1037,'ada_prior',2,0.000438404,0,4,6,5,1.41421,30.95,69.05,50,26.9408
4538,'nativeCountry',1037,'ada_prior',39,0.00854888,0.0192898,4,26,7.89744,4.27843,0.02,91.24,0.16,14.5773
4539,'label',1037,'ada_prior',2,0.000438404,0,1,2,1.5,0.707107,24.81,75.19,50,35.624
5510,'label',1038,'gina_agnostic',2,0.000576701,0,1,2,1.5,0.707107,49.16,50.84,50,1.18794
5521,'Rawah_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,45.19,54.81,50,6.80237
5522,'Neota_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,4.92,95.08,50,63.7528
5523,'Comanche_Peak_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,43.63,56.37,50,9.00854
5524,'Cache_la_Poudre_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,6.26,93.74,50,61.8577
5525,'Soil_Type_1',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.51,99.49,50,69.9894
5526,'Soil_Type_2',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.28,98.72,50,68.9005
5527,'Soil_Type_3',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.87,99.13,50,69.4803
5528,'Soil_Type_4',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.28,97.72,50,67.4863
5529,'Soil_Type_5',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
5530,'Soil_Type_6',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.06,98.94,50,69.2116
5531,'Soil_Type_7',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
5532,'Soil_Type_8',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.01,99.99,50,70.6965
5533,'Soil_Type_9',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.19,99.81,50,70.442
5534,'Soil_Type_10',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.6,94.4,50,62.7911
5535,'Soil_Type_11',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.29,97.71,50,67.4721
5536,'Soil_Type_12',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.17,94.83,50,63.3992
5537,'Soil_Type_13',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,3.32,96.68,50,66.0155
5538,'Soil_Type_14',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.09,99.91,50,70.5834
5539,'Soil_Type_15',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.01,99.99,50,70.6965
5540,'Soil_Type_16',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.5,99.5,50,70.0036
5541,'Soil_Type_17',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.66,99.34,50,69.7773
5542,'Soil_Type_18',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.35,99.65,50,70.2157
5543,'Soil_Type_19',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.61,99.39,50,69.848
5544,'Soil_Type_20',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.61,98.39,50,68.4338
5545,'Soil_Type_21',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.14,99.86,50,70.5127
5546,'Soil_Type_22',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.68,94.32,50,62.6779
5547,'Soil_Type_23',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,10.07,89.93,50,56.4695
5548,'Soil_Type_24',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,3.67,96.33,50,65.5205
5549,'Soil_Type_25',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.05,99.95,50,70.64
5550,'Soil_Type_26',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.47,99.53,50,70.046
5551,'Soil_Type_27',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.18,99.82,50,70.4561
5552,'Soil_Type_28',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.15,99.85,50,70.4985
5553,'Soil_Type_29',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,20.26,79.74,50,42.0587
5554,'Soil_Type_30',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.11,94.89,50,63.484
5555,'Soil_Type_31',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,4.29,95.71,50,64.6437
5556,'Soil_Type_32',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,8.85,91.15,50,58.1949
5557,'Soil_Type_33',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,7.5,92.5,50,60.1041
5558,'Soil_Type_34',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
5559,'Soil_Type_35',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.35,99.65,50,70.2157
5560,'Soil_Type_36',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
5561,'Soil_Type_37',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
5562,'Soil_Type_38',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.51,97.49,50,67.161
5563,'Soil_Type_39',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.43,97.57,50,67.2741
5564,'Soil_Type_40',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.3,98.7,50,68.8722
5575,'dup_Rawah_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,44.99,55.01,50,7.08521
5576,'dup_Neota_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,4.91,95.09,50,63.7669
5577,'dup_Comanche_Peak_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,43.69,56.31,50,8.92369
5578,'dup_Cache_la_Poudre_Wilderness_Area',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,6.41,93.59,50,61.6456
5579,'dup_Soil_Type_1',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.5,99.5,50,70.0036
5580,'dup_Soil_Type_2',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.38,98.62,50,68.7591
5581,'dup_Soil_Type_3',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.85,99.15,50,69.5086
5582,'dup_Soil_Type_4',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.07,97.93,50,67.7833
5583,'dup_Soil_Type_5',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.33,99.67,50,70.244
5584,'dup_Soil_Type_6',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.22,98.78,50,68.9853
5585,'dup_Soil_Type_7',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
5586,'dup_Soil_Type_8',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.03,99.97,50,70.6683
5587,'dup_Soil_Type_9',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.21,99.79,50,70.4137
5588,'dup_Soil_Type_10',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.68,94.32,50,62.6779
5589,'dup_Soil_Type_11',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.01,97.99,50,67.8681
5590,'dup_Soil_Type_12',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.31,94.69,50,63.2012
5591,'dup_Soil_Type_13',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.92,97.08,50,66.5812
5592,'dup_Soil_Type_14',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.12,99.88,50,70.541
5593,'dup_Soil_Type_15',1040,'sylva_prior',1,6.94686e-05,0,1,1,1,0,100,100,100,0
5594,'dup_Soil_Type_16',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.47,99.53,50,70.046
5595,'dup_Soil_Type_17',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.49,99.51,50,70.0177
5596,'dup_Soil_Type_18',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.37,99.63,50,70.1874
5597,'dup_Soil_Type_19',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.6,99.4,50,69.8622
5598,'dup_Soil_Type_20',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.54,98.46,50,68.5328
5599,'dup_Soil_Type_21',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.15,99.85,50,70.4985
5600,'dup_Soil_Type_22',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.93,94.07,50,62.3244
5601,'dup_Soil_Type_23',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,10.07,89.93,50,56.4695
5602,'dup_Soil_Type_24',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,3.84,96.16,50,65.2801
5603,'dup_Soil_Type_25',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.06,99.94,50,70.6258
5604,'dup_Soil_Type_26',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.41,99.59,50,70.1309
5605,'dup_Soil_Type_27',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.15,99.85,50,70.4985
5606,'dup_Soil_Type_28',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.19,99.81,50,70.442
5607,'dup_Soil_Type_29',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,19.94,80.06,50,42.5113
5608,'dup_Soil_Type_30',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,5.08,94.92,50,63.5265
5609,'dup_Soil_Type_31',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,4.56,95.44,50,64.2619
5610,'dup_Soil_Type_32',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,8.97,91.03,50,58.0252
5611,'dup_Soil_Type_33',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,7.54,92.46,50,60.0475
5612,'dup_Soil_Type_34',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.3,99.7,50,70.2864
5613,'dup_Soil_Type_35',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.26,99.74,50,70.343
5614,'dup_Soil_Type_36',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.01,99.99,50,70.6965
5615,'dup_Soil_Type_37',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,0.02,99.98,50,70.6824
5616,'dup_Soil_Type_38',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.76,97.24,50,66.8074
5617,'dup_Soil_Type_39',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,2.17,97.83,50,67.6418
5618,'dup_Soil_Type_40',1040,'sylva_prior',2,0.000138937,0,1,1,1,0,1.47,98.53,50,68.6318
5619,'label',1040,'sylva_prior',2,0.000138937,0,1,2,1.5,0.707107,6.15,93.85,50,62.0133
5620,'pixel1',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5621,'pixel2',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5622,'pixel3',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5623,'pixel4',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5624,'pixel5',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5625,'pixel6',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5626,'pixel7',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5627,'pixel8',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5628,'pixel9',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5629,'pixel10',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5630,'pixel11',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5631,'pixel12',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5632,'pixel13',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5633,'pixel14',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5634,'pixel15',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5635,'pixel16',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5636,'pixel17',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5637,'pixel18',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5638,'pixel19',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5639,'pixel20',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5640,'pixel21',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5641,'pixel22',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5642,'pixel23',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5643,'pixel24',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5644,'pixel25',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5645,'pixel26',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5646,'pixel27',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5647,'pixel28',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5648,'pixel29',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5649,'pixel30',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5650,'pixel31',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5651,'pixel32',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5652,'pixel33',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5653,'pixel34',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5654,'pixel35',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5655,'pixel36',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5656,'pixel37',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5657,'pixel38',1042,'gina_prior',2,0.000576701,0,1,2,1.5,0.707107,0.03,99.97,50,70.6683
5658,'pixel39',1042,'gina_prior',4,0.0011534,0,1,3,2.25,0.957427,0.03,99.91,0.03,49.94
5659,'pixel40',1042,'gina_prior',6,0.0017301,0,1,3,2.5,0.83666,0.03,99.86,0.03,40.7554
5660,'pixel41',1042,'gina_prior',7,0.00201845,0,1,3,2.14286,0.899735,0.03,99.83,0.03,37.7209
5661,'pixel42',1042,'gina_prior',8,0.0023068,0,1,3,2.375,0.744024,0.03,99.8,0.03,35.274
5662,'pixel43',1042,'gina_prior',5,0.00144175,0,1,3,2.6,0.894427,0.03,99.88,0.03,44.6543
5663,'pixel44',1042,'gina_prior',4,0.0011534,0,1,3,1.75,0.957427,0.03,99.91,0.03,49.94
5664,'pixel45',1042,'gina_prior',5,0.00144175,0,1,3,2,1,0.03,99.88,0.03,44.6543
5665,'pixel46',1042,'gina_prior',6,0.0017301,0,1,3,2.66667,0.816497,0.03,99.86,0.03,40.7554
5666,'pixel47',1042,'gina_prior',5,0.00144175,0,1,3,2.2,0.83666,0.03,99.88,0.03,44.6543
5667,'pixel48',1042,'gina_prior',3,0.000865052,0,1,3,1.66667,1.1547,0.03,99.94,0.03,57.6831
5668,'pixel49',1042,'gina_prior',2,0.000576701,0,1,3,2,1.41421,0.03,99.97,50,70.6683
5669,'pixel50',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5670,'pixel51',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5671,'pixel52',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5672,'pixel53',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5673,'pixel54',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5674,'pixel55',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5675,'pixel56',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5676,'pixel57',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5677,'pixel58',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5678,'pixel59',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5679,'pixel60',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5680,'pixel61',1042,'gina_prior',2,0.000576701,0,1,2,1.5,0.707107,0.03,99.97,50,70.6683
5681,'pixel62',1042,'gina_prior',2,0.000576701,0,1,2,1.5,0.707107,0.03,99.97,50,70.6683
5682,'pixel63',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5683,'pixel64',1042,'gina_prior',1,0.000288351,0,1,1,1,0,100,100,100,0
5684,'pixel65',1042,'gina_prior',2,0.000576701,0,1,2,1.5,0.707107,0.03,99.97,50,70.6683
5685,'pixel66',1042,'gina_prior',14,0.00403691,0,1,3,2.28571,0.61125,0.03,99.63,0.03,26.6192
5697,'pixel78',1042,'gina_prior',10,0.00288351,0,1,3,2.2,0.918937,0.03,99.71,0.03,31.5205
